time,market_return,average_absolute_return,cross_sectional_dispersion,positive_asset_fraction,next_market_return,KMeans_regime,GMM_regime,BayesianGMM_regime,GMM_max_probability,BayesianGMM_max_probability
412,0.009895916744396068,0.015669301955586416,0.01659350779609566,0.7647058823529411,0.0003933654498944557,1,1,0,0.8791884079673647,1.0
413,0.0003933654498944557,0.01385044967513953,0.017115299264717127,0.5490196078431373,0.009830797490304468,0,0,0,0.5688735923180083,1.0
414,0.009830797490304468,0.01700568188884511,0.02207938301124457,0.6862745098039216,-0.006048412663358313,1,1,0,0.8950460754355548,1.0
415,-0.006048412663358313,0.014974105355520524,0.017324189348566426,0.29411764705882354,0.0029455638602572517,0,0,0,0.9147693176210034,1.0
416,0.0029455638602572517,0.015339845930143883,0.01949749761713175,0.5686274509803921,-0.030794396084192013,1,1,0,0.638119753461662,1.0
417,-0.030794396084192013,0.031532340528442136,0.01870859948616983,0.0392156862745098,-0.004755674568090301,0,0,0,0.998668815404555,1.0
418,-0.004755674568090301,0.013132234245965923,0.01689005353020118,0.4117647058823529,0.009659886304620472,0,0,0,0.8238768569487934,1.0
419,0.009659886304620472,0.019732550229614204,0.02288800181454807,0.6862745098039216,-0.007064130252793266,1,1,0,0.9461233945453569,1.0
420,-0.007064130252793266,0.018096262687738607,0.022542826234225828,0.35294117647058826,-0.007012906712311662,0,0,0,0.8705766927315483,1.0
421,-0.007012906712311662,0.013950887061212554,0.017423338400671798,0.29411764705882354,0.010330295574640899,0,0,0,0.8910835561900862,1.0
422,0.010330295574640899,0.018078882896792693,0.02054111517976714,0.6666666666666666,0.00652423654210978,1,1,0,0.9734545555937667,1.0
423,0.00652423654210978,0.019084464010945337,0.023862562109918436,0.6274509803921569,-0.001961103526815057,1,1,0,0.8932459621997617,1.0
424,-0.001961103526815057,0.015235870876561877,0.019423581028869964,0.5098039215686274,0.005225509337520816,0,0,0,0.7615616504036052,1.0
425,0.005225509337520816,0.017066680354929926,0.020403448105742458,0.6078431372549019,0.0027118608970013313,1,1,0,0.8367860065001231,1.0
426,0.0027118608970013313,0.015240731704731555,0.018221177826204766,0.5490196078431373,-0.012735147703723183,1,1,0,0.582597666403268,1.0
427,-0.012735147703723183,0.01974695621080029,0.021353279106503226,0.23529411764705882,-0.019750992705664442,0,0,0,0.9637647148359603,1.0
428,-0.019750992705664442,0.022764465104476956,0.01816153019437773,0.13725490196078433,-0.006114280687647544,0,0,0,0.9971562289722241,1.0
429,-0.006114280687647544,0.01826805994934194,0.02449805156115317,0.3333333333333333,5.285098820366022e-05,0,0,0,0.9417496120938967,1.0
430,5.285098820366022e-05,0.019510072178416403,0.02672804649320679,0.43137254901960786,-0.010131229005101121,0,1,0,0.5016701369458993,1.0
431,-0.010131229005101121,0.019757246996010346,0.022916641120566114,0.3137254901960784,0.0026438373753470677,0,0,0,0.9564914046208065,1.0
432,0.0026438373753470677,0.014806996575817593,0.019260290656793664,0.5098039215686274,0.0015308490527389709,1,0,0,0.5550363474796919,1.0
433,0.0015308490527389709,0.015311567173348618,0.02182530842402328,0.5490196078431373,-0.003200531142658657,0,0,0,0.5453508423249008,1.0
434,-0.003200531142658657,0.01740887277342356,0.02204058090947134,0.39215686274509803,0.0006635473787278515,0,1,0,0.6130001933134961,1.0
435,0.0006635473787278515,0.013994036070017556,0.018844751473639145,0.5294117647058824,0.006077031402834062,1,1,0,0.5596298037383782,1.0
436,0.006077031402834062,0.014500650066472207,0.017398809578980497,0.6470588235294118,-0.0006588317059884281,1,1,0,0.8493307186173977,1.0
437,-0.0006588317059884281,0.013960664625170153,0.01677978022620003,0.45098039215686275,-0.00774513265554971,0,0,0,0.7739463446988756,1.0
438,-0.00774513265554971,0.016940776094484456,0.020904294551901268,0.3333333333333333,0.015678956317416292,0,0,0,0.8889961829981168,1.0
439,0.015678956317416292,0.019449868576867882,0.01761055708128812,0.8235294117647058,0.0048180525859006645,1,1,0,0.9782387550739107,1.0
440,0.0048180525859006645,0.01567815947816802,0.020668750542334628,0.49019607843137253,0.0005729538537017555,1,1,0,0.6550823635182453,1.0
441,0.0005729538537017555,0.016425821392448855,0.02125056988003338,0.49019607843137253,-0.010031834702322481,1,1,0,0.7662386923079822,1.0
442,-0.010031834702322481,0.01676618228780258,0.018620804318867545,0.29411764705882354,0.0033783711003764444,0,0,0,0.880994887330102,1.0
443,0.0033783711003764444,0.01631507749875771,0.021094657623653697,0.5294117647058824,0.0104938389986765,1,1,0,0.7277206161156682,1.0
444,0.0104938389986765,0.017221890429647804,0.01784245349550495,0.7058823529411765,-0.013177563840417716,1,1,0,0.967563825099212,1.0
445,-0.013177563840417716,0.01801271431576704,0.017377656133590876,0.17647058823529413,0.004215980005584114,0,0,0,0.9879351860391036,1.0
446,0.004215980005584114,0.013139166507579287,0.01629243953860303,0.6078431372549019,0.0019619089313393043,1,1,0,0.7067478675914151,1.0
447,0.0019619089313393043,0.015410023351719225,0.01911908248676826,0.5686274509803921,-0.0024227909997325573,1,1,0,0.714982866643738,1.0
448,-0.0024227909997325573,0.014851346643138271,0.02004627531879739,0.43137254901960786,0.010132484553909565,0,1,0,0.6525516559681817,1.0
449,0.010132484553909565,0.016171255316491554,0.020870940846780817,0.6470588235294118,-0.007287862015998218,1,1,0,0.9404680824157196,1.0
450,-0.007287862015998218,0.016359587985871532,0.020104505743729906,0.45098039215686275,-0.005225820450013401,0,0,0,0.8719667649151357,1.0
451,-0.005225820450013401,0.014914969547904082,0.019368271610541304,0.3333333333333333,0.010868064557618882,0,0,0,0.7936854877129822,1.0
452,0.010868064557618882,0.020323405299297485,0.025424529428253614,0.5882352941176471,-0.005331184978047201,1,1,0,0.943439329576689,1.0
453,-0.005331184978047201,0.016249837668309036,0.02043391649553059,0.47058823529411764,0.0013227018399582131,0,0,0,0.6368263558732771,1.0
454,0.0013227018399582131,0.014586902511959385,0.019764298816121805,0.47058823529411764,-0.014757026899297424,0,0,0,0.7650093878684562,1.0
455,-0.014757026899297424,0.021474544745751438,0.022791707694334754,0.2549019607843137,-0.0009673886778565458,0,0,0,0.9750934299404008,1.0
456,-0.0009673886778565458,0.017696973166402577,0.025130424427877926,0.47058823529411764,-0.01719822204936568,0,0,0,0.5941538739047705,1.0
457,-0.01719822204936568,0.022889531972529076,0.021368994708333727,0.1568627450980392,-0.006798322247341396,0,0,0,0.9882649206251551,1.0
458,-0.006798322247341396,0.01647106582098735,0.0193102362717598,0.29411764705882354,-0.005910602588941305,0,0,0,0.7707779189555071,1.0
459,-0.005910602588941305,0.01427698000852024,0.01713359573678263,0.3137254901960784,0.0007315059651325931,0,0,0,0.9100350786573193,1.0
460,0.0007315059651325931,0.013939908041683121,0.018431826609943247,0.5686274509803921,0.004874644726167845,1,1,0,0.7001913905390867,1.0
461,0.004874644726167845,0.013487444079095953,0.01614255950441024,0.6470588235294118,0.009600869781426814,1,1,0,0.763623921188797,1.0
462,0.009600869781426814,0.02031297951460519,0.025752446521133964,0.7647058823529411,-0.017007377688293742,1,1,0,0.9251854935142038,1.0
463,-0.017007377688293742,0.02049621079541235,0.019337160636093868,0.17647058823529413,0.002693173020296123,0,0,0,0.9847608539068242,1.0
464,0.002693173020296123,0.015475160924558105,0.020639497812927274,0.5294117647058824,0.01354844828720934,1,1,0,0.6198235333297443,1.0
465,0.01354844828720934,0.020844559744946953,0.025655815675877592,0.6862745098039216,-0.0033831693709104153,1,1,0,0.985132836674437,1.0
466,-0.0033831693709104153,0.013521340515521984,0.01838479783405811,0.37254901960784315,-0.0013255649819898536,0,0,0,0.9058045769283652,1.0
467,-0.0013255649819898536,0.014959451560211555,0.019723831539967453,0.43137254901960786,-0.018507313796144485,0,0,0,0.8711060061377484,1.0
468,-0.018507313796144485,0.022780643756461515,0.020571845313526033,0.21568627450980393,0.00574350193812151,0,0,0,0.9787801102059863,1.0
469,0.00574350193812151,0.01623187235765947,0.019907081826167378,0.6274509803921569,-0.008539552120465957,1,1,0,0.715349408487042,1.0
470,-0.008539552120465957,0.01774909265992093,0.02254340194095221,0.35294117647058826,2.4910877187715704e-05,0,0,0,0.8198562902950532,1.0
471,2.4910877187715704e-05,0.02218277834209653,0.032477631116000126,0.39215686274509803,0.005967677371905661,0,1,0,0.5926099101174999,1.0
472,0.005967677371905661,0.017143377867527426,0.020449630932678757,0.5882352941176471,9.796594023220851e-05,1,1,0,0.8071310977467608,1.0
473,9.796594023220851e-05,0.013307610345220811,0.01865204433890118,0.5098039215686274,-0.012996870714459326,1,1,0,0.661178636371819,1.0
474,-0.012996870714459326,0.021488270437579695,0.02376623399953638,0.29411764705882354,-0.011372596629504952,0,0,0,0.8733740664058824,1.0
475,-0.011372596629504952,0.017168904816931715,0.019651983245921514,0.2549019607843137,-0.005658100889428116,0,0,0,0.8617751959812608,1.0
476,-0.005658100889428116,0.017994835772020847,0.022056753781540088,0.43137254901960786,0.011666398236755002,0,0,0,0.8593682210525545,1.0
477,0.011666398236755002,0.020357544644533262,0.02502716938347362,0.6666666666666666,-0.007801786390789684,1,1,0,0.9669327971515029,1.0
478,-0.007801786390789684,0.01686782398237601,0.019586628674452992,0.3137254901960784,-0.0031862521829602946,0,0,0,0.8539288432329719,1.0
479,-0.0031862521829602946,0.017089063062571463,0.023089557501219403,0.43137254901960786,0.009007831495024574,0,0,0,0.5711394837111704,1.0
480,0.009007831495024574,0.01761659212278334,0.024152088799831845,0.6078431372549019,0.0103770871964747,1,1,0,0.7884933585724712,1.0
481,0.0103770871964747,0.019652331079360267,0.023717154441836457,0.6470588235294118,0.005424736800250855,1,1,0,0.896924738684744,1.0
482,0.005424736800250855,0.014052016908293363,0.017540262492039865,0.6470588235294118,0.0014467617710468496,1,1,0,0.5392876606762846,1.0
483,0.0014467617710468496,0.017891631121227086,0.02360618181258338,0.49019607843137253,0.013368456346741624,1,1,0,0.7502970691949562,1.0
484,0.013368456346741624,0.021488737814896824,0.024312042558333028,0.6862745098039216,-0.013222786412113264,1,1,0,0.9626151236507315,1.0
485,-0.013222786412113264,0.017580880407218193,0.019074822755518656,0.27450980392156865,-0.003059240647794109,0,0,0,0.9646456892520698,1.0
486,-0.003059240647794109,0.016200283983948165,0.020924866833600224,0.3137254901960784,0.010362835619330393,0,0,0,0.760730839202945,1.0
487,0.010362835619330393,0.018750416690352056,0.020623743347451005,0.6862745098039216,0.002948847772003688,1,1,0,0.9291297875179376,1.0
488,0.002948847772003688,0.01212341419124662,0.01587811052796254,0.5490196078431373,-0.01858006166295284,1,1,0,0.7121874270618953,1.0
489,-0.01858006166295284,0.023667428510229915,0.026184702867191368,0.17647058823529413,-0.0008932036400850126,0,0,0,0.9549691355568697,1.0
490,-0.0008932036400850126,0.015500097463685955,0.020097188976213685,0.43137254901960786,-0.010245570964760238,1,1,0,0.676171785091896,1.0
491,-0.010245570964760238,0.019325395947350228,0.022433233270335945,0.35294117647058826,0.0026627697362138062,0,0,0,0.9268025209836076,1.0
492,0.0026627697362138062,0.014761866543171803,0.01826703518797088,0.5882352941176471,-0.009918868593584072,1,1,0,0.7305756846561858,1.0
493,-0.009918868593584072,0.01880146272637361,0.021420465221055736,0.2549019607843137,-0.013865802538557298,0,0,0,0.9411936555216797,1.0
494,-0.013865802538557298,0.020981024650862334,0.021590422104842983,0.23529411764705882,0.0007927059644147935,0,0,0,0.9243714400837524,1.0
495,0.0007927059644147935,0.018211503285387277,0.024535002427088975,0.47058823529411764,0.012827977253187281,1,1,0,0.9521397050230048,1.0
496,0.012827977253187281,0.018467966572472832,0.018949557181653157,0.7647058823529411,0.009497683197805765,1,1,0,0.9789687951410015,1.0
497,0.009497683197805765,0.014273829393210653,0.015586658138060577,0.7058823529411765,0.010782291105369468,1,1,0,0.9520012392639589,1.0
498,0.010782291105369468,0.020131877166981244,0.023338619031854156,0.6862745098039216,0.00042830213532878326,1,1,0,0.9558704060141842,1.0
499,0.00042830213532878326,0.01689209927084818,0.02198722522369968,0.47058823529411764,0.011838082283351615,0,0,0,0.640219838883611,1.0
500,0.011838082283351615,0.020457811599359475,0.022772466452118514,0.7058823529411765,-0.0001646883243590603,1,1,0,0.9684429495772005,1.0
501,-0.0001646883243590603,0.01791826320058567,0.0239419312075638,0.5294117647058824,0.0031034595030841375,1,1,0,0.8526489703104402,1.0
502,0.0031034595030841375,0.012677724712038959,0.018413115682463857,0.49019607843137253,-0.005335577966519366,1,0,0,0.5967731591210756,1.0
503,-0.005335577966519366,0.01546194903445766,0.020460570080907365,0.37254901960784315,-0.012584034159318259,0,0,0,0.8675197274660461,1.0
504,-0.012584034159318259,0.018776701503368434,0.019035226789609196,0.27450980392156865,0.011459710276879677,0,0,0,0.9890457104155032,1.0
505,0.011459710276879677,0.017148963540068857,0.017883880389924067,0.8235294117647058,-0.0024729006830998775,1,1,0,0.8702651909095391,1.0
506,-0.0024729006830998775,0.01665647556422217,0.022020869640661196,0.4117647058823529,-0.013554911510800918,0,0,0,0.5396561452496433,1.0
507,-0.013554911510800918,0.02058648452230758,0.023658596028215767,0.29411764705882354,0.00027514890717509277,0,0,0,0.7341807758416191,1.0
508,0.00027514890717509277,0.016360126146541292,0.02327150038861737,0.43137254901960786,0.010674492644412541,0,1,0,0.6306694948147309,1.0
509,0.010674492644412541,0.01609685245599271,0.018191513070973307,0.7058823529411765,-0.005568202349231804,1,1,0,0.8956422555662548,1.0
510,-0.005568202349231804,0.015563954690679779,0.019056673997743495,0.39215686274509803,-0.0060769479914367305,0,0,0,0.5688501573585873,1.0
511,-0.0060769479914367305,0.01758038539202172,0.019448854649095598,0.4117647058823529,-0.0011565281486818498,0,0,0,0.8413998953591948,1.0
512,-0.0011565281486818498,0.01379739486919239,0.017473721579124094,0.45098039215686275,-0.007732160919036974,0,1,0,0.5977856514182008,1.0
513,-0.007732160919036974,0.01610775333413324,0.019301284674995384,0.3137254901960784,-0.00988594344818308,0,0,0,0.9221808494816268,1.0
514,-0.00988594344818308,0.016574980284607327,0.017867613675116325,0.29411764705882354,0.00026367881185918913,0,0,0,0.8664710559687102,1.0
515,0.00026367881185918913,0.015786257441476378,0.019863718691636473,0.47058823529411764,0.0007037702772872314,0,0,0,0.6636744813488087,1.0
516,0.0007037702772872314,0.015547803073683015,0.01927676780716677,0.49019607843137253,0.004594790080633324,1,1,0,0.6690486743627533,1.0
517,0.004594790080633324,0.017226229195065067,0.020418612031379662,0.5686274509803921,-0.004978685363757776,1,1,0,0.8169968742958814,1.0
518,-0.004978685363757776,0.015851441736679434,0.01961783783972281,0.37254901960784315,-0.005487780410563512,0,0,0,0.926024249598503,1.0
519,-0.005487780410563512,0.014126728939541882,0.01834396649446372,0.37254901960784315,-0.013199857239847948,0,0,0,0.8169639805374977,1.0
520,-0.013199857239847948,0.017105930577064807,0.016703166558384837,0.23529411764705882,0.013888365930264478,0,0,0,0.9662448068309326,1.0
521,0.013888365930264478,0.01835421028926688,0.01803337545671649,0.803921568627451,0.012175417742497597,1,1,0,0.9440574885511938,1.0
522,0.012175417742497597,0.017740161900233073,0.018944052863149048,0.7450980392156863,-0.0008934193843668073,1,1,0,0.9497881684524319,1.0
523,-0.0008934193843668073,0.015520616608520624,0.019726549512492062,0.5294117647058824,-0.00234534058024677,0,0,0,0.828562502323302,1.0
524,-0.00234534058024677,0.014922180536737644,0.019351016936661587,0.43137254901960786,-0.01803879723507032,0,1,0,0.5167345156784461,1.0
525,-0.01803879723507032,0.021087062413075605,0.022116687444198552,0.1568627450980392,-0.0012051142747672554,0,0,0,0.9742645934082018,1.0
526,-0.0012051142747672554,0.013498982237230478,0.017475159823717452,0.45098039215686275,-0.0013343752030670086,0,0,0,0.6586575287744163,1.0
527,-0.0013343752030670086,0.013239658945881057,0.018189236917733612,0.5686274509803921,0.005284385335118573,1,1,0,0.711113191367176,1.0
528,0.005284385335118573,0.015813644691073752,0.019794731952897562,0.6078431372549019,-0.004168489846332443,1,1,0,0.7348950864114432,1.0
529,-0.004168489846332443,0.016892202019418264,0.02322441998839776,0.39215686274509803,-0.006759905947747773,0,0,0,0.7679964681065906,1.0
530,-0.006759905947747773,0.01639991633798938,0.021769234952136528,0.43137254901960786,-0.0069814417930477,0,0,0,0.5944482425373242,1.0
531,-0.0069814417930477,0.015778628388341674,0.02062203929590932,0.4117647058823529,-0.010889907580998639,0,0,0,0.7759738702440253,1.0
532,-0.010889907580998639,0.018106367167220187,0.02044174388729716,0.23529411764705882,-0.009592387253782699,0,0,0,0.9120012878550616,1.0
533,-0.009592387253782699,0.019375922543325937,0.023355880397834355,0.3137254901960784,-0.0020794693256998816,0,0,0,0.8931186083901076,1.0
534,-0.0020794693256998816,0.016603607823855827,0.021615160676133595,0.49019607843137253,0.018960970549755513,1,1,0,0.8582387972468551,1.0
535,0.018960970549755513,0.02260412578259678,0.020860848167032684,0.8431372549019608,0.0039864994546982375,1,1,0,0.9568971870970299,1.0
536,0.0039864994546982375,0.017157712786645844,0.023675675997742545,0.6078431372549019,0.004140689148199576,1,1,0,0.8164767951019911,1.0
537,0.004140689148199576,0.0176113724412411,0.023948559640237548,0.5882352941176471,-0.008463185120997,1,1,0,0.8688291702358572,1.0
538,-0.008463185120997,0.015506093845740147,0.017738991456481123,0.3137254901960784,-0.008979498448842705,0,0,0,0.8852366782155606,1.0
539,-0.008979498448842705,0.020126233797516935,0.024790649852551097,0.3333333333333333,0.004837346203180078,0,0,0,0.9002951002925995,1.0
540,0.004837346203180078,0.013268118233791015,0.01776189079956757,0.6078431372549019,0.009980935928707671,1,1,0,0.7122011772967781,1.0
541,0.009980935928707671,0.014083136853355587,0.016641008417590787,0.7058823529411765,-0.011379896667989126,1,1,0,0.8341637130120755,1.0
542,-0.011379896667989126,0.018006605767688155,0.020122648203290384,0.3137254901960784,0.011960423779616182,0,0,0,0.9753018944059081,1.0
543,0.011960423779616182,0.01816476370119439,0.019275825518154516,0.7254901960784313,0.006933913951533293,1,1,0,0.9499907609319612,1.0
544,0.006933913951533293,0.01688958949593262,0.020002806407966527,0.6666666666666666,0.003964752310404875,1,1,0,0.7184169036935162,1.0
545,0.003964752310404875,0.014325563204824594,0.019022980549129397,0.5882352941176471,-0.004580574653642314,1,1,0,0.6628749227653628,1.0
546,-0.004580574653642314,0.01600472074972559,0.01974111857666269,0.35294117647058826,-0.0023589372116548427,0,0,0,0.5550521706021171,1.0
547,-0.0023589372116548427,0.014319155390747379,0.019003647827014858,0.3333333333333333,0.00950205097529495,0,0,0,0.5336200190537621,1.0
548,0.00950205097529495,0.018554694032939308,0.020517261962943817,0.7058823529411765,0.0024338793268758917,1,1,0,0.9337767452152543,1.0
549,0.0024338793268758917,0.014675594816162523,0.018140573506811603,0.5490196078431373,-0.007960319843897543,1,1,0,0.7252911144132365,1.0
550,-0.007960319843897543,0.015724378160590722,0.018836178981519923,0.27450980392156865,0.001549580362606074,0,0,0,0.7898881780272919,1.0
551,0.001549580362606074,0.015303807322484913,0.021506756241528563,0.5686274509803921,0.00012844983263662085,1,1,0,0.7337715717753355,1.0
552,0.00012844983263662085,0.01613464169870216,0.020351830125962346,0.5294117647058824,-0.014857758190156648,1,1,0,0.7458537400224596,1.0
553,-0.014857758190156648,0.020676703784340025,0.022656718175292006,0.21568627450980393,0.0023358355523998117,0,0,0,0.9741922203678619,1.0
554,0.0023358355523998117,0.016296008475444514,0.02132559120502769,0.5294117647058824,0.013814890652605414,0,1,0,0.5706021081893403,1.0
555,0.013814890652605414,0.0218884662318463,0.024893273734054314,0.7450980392156863,0.009222328040337038,1,1,0,0.989736127279906,1.0
556,0.009222328040337038,0.018186433930769946,0.021794808519876467,0.6666666666666666,-0.011381993286075424,1,1,0,0.9459773052075338,1.0
557,-0.011381993286075424,0.0170387433191719,0.02160103597970608,0.23529411764705882,-0.01749082533189202,0,0,0,0.9214701473664229,1.0
558,-0.01749082533189202,0.020996836488627213,0.020123065287754746,0.1568627450980392,0.0030695245589195054,0,0,0,0.9621139996624299,1.0
559,0.0030695245589195054,0.013424396981749971,0.019789378143800086,0.5294117647058824,-0.002959756972530322,1,0,0,0.5299318561719001,1.0
560,-0.002959756972530322,0.014917094664726087,0.019177385329432743,0.43137254901960786,-0.0052377883104403125,0,1,0,0.6228952170962965,1.0
561,-0.0052377883104403125,0.01738102063151091,0.02224232064828641,0.3333333333333333,0.0027994704129825,0,0,0,0.536297947424051,1.0
562,0.0027994704129825,0.016472840164159317,0.020827324179307286,0.6078431372549019,0.012401024072890114,1,1,0,0.600577302817539,1.0
563,0.012401024072890114,0.01824076943731238,0.020664939526251567,0.6862745098039216,-0.015541691344807651,1,1,0,0.9629387268242046,1.0
564,-0.015541691344807651,0.0200668420602867,0.0192459310542688,0.23529411764705882,0.005524796658887037,0,0,0,0.9707826070663788,1.0
565,0.005524796658887037,0.01660906682241355,0.020152744490272826,0.6078431372549019,-0.016892658120281883,1,1,0,0.9074618207883405,1.0
566,-0.016892658120281883,0.02098458078592055,0.021434181816237744,0.17647058823529413,0.0014449519800077682,0,0,0,0.9930075600850446,1.0
567,0.0014449519800077682,0.012332968592098944,0.01695049069258646,0.5098039215686274,-0.011319678383409389,0,0,0,0.5819583448747709,1.0
568,-0.011319678383409389,0.01805575420576014,0.020079508167666155,0.27450980392156865,-0.00843201072577313,0,0,0,0.9573297194733542,1.0
569,-0.00843201072577313,0.018630524353274697,0.021962047167248113,0.3333333333333333,-0.005062019927755672,0,0,0,0.8358598777755789,1.0
570,-0.005062019927755672,0.015361593858194699,0.01906826829462905,0.39215686274509803,-0.007927379620277068,0,0,0,0.8510443038933674,1.0
571,-0.007927379620277068,0.015283843654246645,0.018607245536988285,0.27450980392156865,0.02767080024068159,0,0,0,0.8256052277666719,1.0
572,0.02767080024068159,0.028287974009959384,0.02156148801671777,0.9215686274509803,0.001863646015071431,1,1,0,0.9972639207945234,1.0
573,0.001863646015071431,0.015630232353111322,0.020457541474010275,0.43137254901960786,3.4356110240712075e-05,1,1,0,0.7830115534087052,1.0
574,3.4356110240712075e-05,0.016845555712980676,0.02098807932544117,0.5686274509803921,0.0025857750876577454,1,1,0,0.8942595841475843,1.0
575,0.0025857750876577454,0.014582487085823156,0.018837377566875264,0.6470588235294118,0.00230337642108505,1,0,0,0.6231367669700171,1.0
576,0.00230337642108505,0.016045898513627494,0.021912109616479738,0.6078431372549019,-0.011914595488096745,1,1,0,0.7295911067010037,1.0
577,-0.011914595488096745,0.016114119964386203,0.018441038406990608,0.19607843137254902,-0.006651804819061972,0,0,0,0.8959573882636445,1.0
578,-0.006651804819061972,0.01522875914810569,0.017617463599070515,0.3137254901960784,-0.001874435293862801,0,0,0,0.9269509741753165,1.0
579,-0.001874435293862801,0.015004883979070268,0.019537879051554876,0.4117647058823529,-0.006519687815797392,0,0,0,0.6993219045179301,1.0
580,-0.006519687815797392,0.017587194208318783,0.02224863788609874,0.35294117647058826,0.0019017946175256377,0,0,0,0.7955083936392849,1.0
581,0.0019017946175256377,0.01434690247418438,0.01972259185275363,0.6078431372549019,-0.019317803372077863,1,1,0,0.6981187059182397,1.0
582,-0.019317803372077863,0.025194934351484698,0.023801683611627784,0.23529411764705882,0.010007960007018315,0,0,0,0.9905290027384703,1.0
583,0.010007960007018315,0.017047169066681956,0.021354236655439087,0.5882352941176471,0.01723983911381381,1,1,0,0.9421120829969947,1.0
584,0.01723983911381381,0.022198901805652847,0.022471867323923443,0.803921568627451,0.005006632523582919,1,1,0,0.9517641899858243,1.0
585,0.005006632523582919,0.01966166985295045,0.02310640019269252,0.6078431372549019,0.006717703366295659,1,1,0,0.9261054914892328,1.0
586,0.006717703366295659,0.01737428107076149,0.02162081041758678,0.7058823529411765,-0.002447901138691354,1,1,0,0.8363650857571951,1.0
587,-0.002447901138691354,0.01650762035594151,0.02098438802550117,0.43137254901960786,0.008133545426028422,0,0,0,0.7967968290092646,1.0
588,0.008133545426028422,0.017734957157134225,0.02146094879315649,0.7058823529411765,0.017167178892092835,1,1,0,0.9109185431475197,1.0
589,0.017167178892092835,0.021154653510544748,0.019760570426359047,0.8431372549019608,0.009753236641923907,1,1,0,0.9914496376850163,1.0
590,0.009753236641923907,0.020304238894987295,0.02468586004815717,0.6470588235294118,0.005022972529868908,1,1,0,0.9547161920975695,1.0
591,0.005022972529868908,0.018611921089503634,0.02402850834522622,0.6274509803921569,0.014611808038385762,1,1,0,0.608161159602768,1.0
592,0.014611808038385762,0.019341996068248418,0.019650881186251225,0.803921568627451,-0.00437246585375909,1,1,0,0.9676759107575743,1.0
593,-0.00437246585375909,0.01754719781052065,0.02237411742717513,0.45098039215686275,-0.03459498853032039,0,0,0,0.80292372799086,1.0
594,-0.03459498853032039,0.03459498853032039,0.018814623837413398,0.0,-0.013676676429131073,0,0,0,0.9996402018215944,1.0
595,-0.013676676429131073,0.01897508719522365,0.018090071271445435,0.1568627450980392,0.0028313511522070002,0,0,0,0.9328761855167003,1.0
596,0.0028313511522070002,0.0166079547365563,0.019893674516648824,0.6274509803921569,0.01781930033548273,1,1,0,0.659777278678595,1.0
597,0.01781930033548273,0.02113800469804721,0.020606302481964347,0.8235294117647058,-0.0014809191727941395,1,1,0,0.9950750190860423,1.0
598,-0.0014809191727941395,0.013859342293910044,0.01701887730433398,0.4117647058823529,0.013715717349183948,0,0,0,0.6285723792284286,1.0
599,0.013715717349183948,0.019608393765260534,0.02169481999393348,0.7254901960784313,-0.016547286003814613,1,1,0,0.8989281786651965,1.0
600,-0.016547286003814613,0.019336173255880922,0.014637309159969173,0.11764705882352941,0.01577052745908435,0,0,0,0.9784397620659137,1.0
601,0.01577052745908435,0.021056909801519214,0.023752376459132467,0.7647058823529411,0.0033200104452889,1,1,0,0.9920244490560644,1.0
602,0.0033200104452889,0.01714140046291466,0.021810731357548414,0.49019607843137253,-0.011369729557524973,1,1,0,0.8032769876351125,1.0
603,-0.011369729557524973,0.01815936733408112,0.01944785938221549,0.27450980392156865,0.015732302063190585,0,0,0,0.7239043690427256,1.0
604,0.015732302063190585,0.021624413143598073,0.023950190430978926,0.7647058823529411,-0.0021506405689628015,1,1,0,0.9599563507330461,1.0
605,-0.0021506405689628015,0.017614526528738222,0.02178258560531417,0.43137254901960786,-0.00146589865206678,0,0,0,0.8538261515458444,1.0
606,-0.00146589865206678,0.011538456122918652,0.014893305920621715,0.39215686274509803,0.014250063133282465,0,1,0,0.6503039441393754,1.0
607,0.014250063133282465,0.021218681871472547,0.021621144247986047,0.7647058823529411,0.016321977592828347,1,1,0,0.9264244780759734,1.0
608,0.016321977592828347,0.019099082376948184,0.01867868417405288,0.8235294117647058,0.008870091687394567,1,1,0,0.9775509426943021,1.0
609,0.008870091687394567,0.01576386785825082,0.02023050314186263,0.7058823529411765,0.0044147565851155365,1,1,0,0.8991122096655423,1.0
610,0.0044147565851155365,0.016139212999907435,0.0214957838170753,0.6078431372549019,0.005457065803584234,1,1,0,0.8356901277149102,1.0
611,0.005457065803584234,0.013462366090499342,0.01709264344766231,0.5686274509803921,0.009081072032953491,1,1,0,0.6148670600319599,1.0
612,0.009081072032953491,0.017665041811553647,0.02075634369246694,0.6666666666666666,0.005823848596206379,1,1,0,0.956830993404557,1.0
613,0.005823848596206379,0.016106277740299567,0.021680692805735355,0.6470588235294118,0.0028322328889598836,1,1,0,0.7410421166212154,1.0
614,0.0028322328889598836,0.015992655655914182,0.02127015074677345,0.5686274509803921,0.009282997989502394,1,1,0,0.860792926935594,1.0
615,0.009282997989502394,0.015862415095933644,0.01874531137698962,0.6470588235294118,-0.01434502714957903,1,1,0,0.7386943037559013,1.0
616,-0.01434502714957903,0.020953042793480692,0.022905698898859506,0.2549019607843137,0.007628241738463587,0,0,0,0.9750728301886444,1.0
617,0.007628241738463587,0.018276011233930505,0.02232970939125948,0.6666666666666666,-0.013403628728860155,1,1,0,0.9522703548895908,1.0
